mean_aX,mean_aY,mean_aZ,mean_gX,mean_gY,mean_gZ,std_aX,std_aY,std_aZ,std_gX,std_gY,std_gZ,rms_aX,rms_aY,rms_aZ,rms_gX,rms_gY,rms_gZ,sma_acc,sma_gyro,label
-1.06133333333333,6.94211111111111,7.07755555555556,0.395888888888889,-0.0435555555555555,-0.279222222222222,4.17482796052724,7.51317170781496,6.88780349805203,2.30973404553665,1.06316674504886,1.43259299678745,4.07664573447883,9.9180987929475,9.60532739912828,2.21333140060157,1.00330908054852,1.37922147927332,17.7156666666667,3.356,aerobic
0.416818181818182,7.74790909090909,6.828,0.785090909090909,-0.00981818181818183,-0.242545454545454,4.20732893456601,8.66287512843797,6.83387990822198,3.16698577371435,0.910535536723506,1.77783015857176,4.03312735637337,11.3248925461489,9.43810733145158,3.11999466782761,0.868217086385029,1.71235913820139,18.484,4.26345454545455,aerobic
0.650727272727272,8.32354545454545,6.20109090909091,0.282818181818182,0.00554545454545456,-0.0689090909090909,3.82843540081086,9.21046370562999,7.18931977943039,2.67490372978849,1.0070018235968,1.49279552883477,3.70781829995141,12.0996690976542,9.24343502659639,2.56605369107011,0.960154580357672,1.42499180220927,18.3793636363636,3.63890909090909,aerobic
-0.1265,9.05,6.4624,-0.2423,-0.0492,0.0331,3.70368189928767,9.06537261598588,6.53303953761188,1.98431102232824,0.959927173163557,1.18463116153885,3.51589759520951,12.4846058247748,8.95405823076888,1.89801224969704,0.911994956126403,1.12432713211058,18.8455,3.3642,aerobic
-0.0806249999999999,7.097,5.203125,0.022375,0.44575,0.31775,4.14024360696324,10.4832623466444,7.07578004659961,2.56036693450093,0.779005364001338,1.39365262632305,3.87368240502496,12.1049101504307,8.419075966221,2.39510847875415,0.854216746499388,1.34180820164433,16.196,3.964125,aerobic
-0.486375,6.251,5.140875,-0.02925,0.161875,0.13875,3.52399736247266,10.7789774495145,7.05615859551073,1.69114152064726,1.2812891318066,1.24278267839324,3.33208618961155,11.8633073592485,8.36625950619511,1.58218843694422,1.20941830025843,1.1707675900878,15.307,3.280375,aerobic
-0.635,10.0652,7.851,0.4376,0.1483,-0.2477,3.82142896484199,10.6977727671594,6.80412276981145,2.35544386946966,1.27886156404827,1.69153034261878,3.68051795268003,14.2935775437782,10.1638909380217,2.27701515146474,1.22226474218968,1.62373110458598,21.5252,3.8532,aerobic
-0.0783,8.1526,6.4084,0.1798,0.5245,0.0545,2.96899538003458,10.7491359983541,7.50666225873168,2.4448618138637,1.18767917946444,1.83131557144645,2.81772445423608,13.0558193538361,9.58032207183036,2.32635818394331,1.24282899064996,1.73819311355212,19.2293,4.0584,aerobic
-0.0535,5.3702,4.3295,-0.2013,-0.0107,0.0591,2.28865318230808,8.9158195086661,6.57287938341249,1.28814224973625,1.49099825247681,1.19635868367309,2.17186608703207,10.0190669126421,7.59124754569366,1.23850760998873,1.41452560952427,1.13650318961277,14.3356,3.2337,aerobic
0.3932,7.629,6.32,-0.1737,-0.1802,-0.0544,2.30516853083577,8.69778826292447,7.22263188410799,1.31164816166531,1.29669492685571,1.06632944669501,2.22194239349268,11.2377938048355,9.32159697691334,1.25640379655587,1.24328114278308,1.01307057996963,17.0116,3.0227,aerobic
